	0	1
110	6666666.136328.2279 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_1|216817	gi|6666666.136328.2279|6666666.136328|JYHK01|Imidazoleglycerolphosphate_dehydratase_EC_4.2.1.19|PseudomonassyringaepvViburniJYHK01
111	6666666.136670.5586 -> ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_2|216821	gi|6666666.136670.5586|6666666.136670|JVPC01|Glutamate_Nacetyltransferase_EC_2.3.1.35__Nacetylglutamate_synthase_EC_2.3.1.1|PseudomonasprotegensJVPC01
112	6666666.167759.2197 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_10|311079	gi|6666666.167759.2197|6666666.167759|UFB2|glutamine_synthetase_family_protein|PseudomonaschlororaphisUFB2
113	6666666.135157.217 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_4|311079	gi|6666666.135157.217|6666666.135157|ATXQ01|Imidazoleglycerolphosphate_dehydratase_EC_4.2.1.19|Pseudomonascaenidsm24390ATXQ01
114	6666666.134980.2065 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_2|216821	gi|6666666.134980.2065|6666666.134980|CCSF01|Dihydroxyacid_dehydratase_EC_4.2.1.9|Pseudomonassp20bnCCSF01
115	6666666.102200.4987 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_3|311079	gi|6666666.102200.4987|6666666.102200|NZ_CP007637.1|Indole3glycerol_phosphate_synthase_EC_4.1.1.48|PseudomonassimiaeNZCP0076371
116	6666666.135176.5379 -> TCA|12|fumarate_hydratase_6|216821	gi|6666666.135176.5379|6666666.135176|BATO01|Fumarate_hydratase_class_II_EC_4.2.1.2|Pseudomonasalcaligenesmry130052BATO01
117	6666666.102114.738 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_4|300442	gi|6666666.102114.738|6666666.102114|AZUT01|Ornithine_carbamoyltransferase_EC_2.1.3.3|PseudomonasthermotoleransJ53AZUT01
118	6666666.136502.2732 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_5|216817	gi|6666666.136502.2732|6666666.136502|ATLO01|Serine_hydroxymethyltransferase_EC_2.1.2.1|PseudomonasspCfii64ATLO01
119	6666666.94976.5978 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_2|300442	gi|6666666.94976.5978|6666666.94976|B19|Pyrroline5carboxylate_reductase_EC_1.5.1.2|PseudomonasspB19
120	6666666.137752.1861 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_1|216817	gi|6666666.137752.1861|6666666.137752|JSED01|Gammaglutamyl_phosphate_reductase_EC_1.2.1.41|PseudomonascoronafaciensJSED01
121	6666666.137560.4438 -> Glycolysis|10|Pyruvate_kinase_2|216821	gi|6666666.137560.4438|6666666.137560|JTUR01|Pyruvate_kinase_EC_2.7.1.40|PseudomonasaeruginosaJTUR01
122	6666666.107170.39 -> E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_3|300442	gi|6666666.107170.39|6666666.107170|CHA0|Tryptophan_synthase_alpha_chain_EC_4.2.1.20|PseudomonasprotegensCHA0
123	6666666.136863.4437 -> PYR_THR_AA|10|3isopropylmalate_dehydrogenase_3|216817	gi|6666666.136863.4437|6666666.136863|JMIT01|Tartrate_dehydrogenase_EC_1.1.1.93__Tartrate_decarboxylase_EC_4.1.1.73__Dmalic_enzyme_EC_1.1.1.83|PseudomonasspWcs358JMIT01
124	6666666.136574.4289 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_3|300442	gi|6666666.136574.4289|6666666.136574|ATKI01|Anthranilate_synthase_aminase_component_EC_4.1.3.27|Pseudomonascorrugatacfbp5454ATKI01
125	6666666.136616.1482 -> PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_4|216821	gi|6666666.136616.1482|6666666.136616|JOVT01|3isopropylmalate_dehydratase_large_subunit_EC_4.2.1.33|PseudomonasmendocinaJOVT01
126	6666666.136632.834 -> PYR_THR_AA|10|3isopropylmalate_dehydrogenase_2|311079	gi|6666666.136632.834|6666666.136632|BBIQ01|3isopropylmalate_dehydrogenase_EC_1.1.1.85|Pseudomonasfulvanbrc16637=dsm17717BBIQ01
127	6666666.102124.1839 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|216821	gi|6666666.102124.1839|6666666.102124|AHZY01|1pyrroline4hydroxy2carboxylate_deaminase_EC_3.5.4.22|PseudomonasfragiA22AHZY01
128	6666666.102142.3931 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_4|311079	gi|6666666.102142.3931|6666666.102142|AYUD01|Argininosuccinate_lyase_EC_4.3.2.1|PseudomonaschlororaphissubspaurantiacaPBSt2AYUD01
129	6666666.155399.41 -> E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_3|300442	gi|6666666.155399.41|6666666.155399|Cab57|Tryptophan_synthase_alpha_chain_EC_4.2.1.20|PseudomonasprotegensCab57
130	6666666.136390.3608 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.136390.3608|6666666.136390|AWQP01|glutamine_synthetase_family_protein|PseudomonassyringaepvCorylistrNcppb4273AWQP01
131	6666666.134846.4376 -> ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|216821	gi|6666666.134846.4376|6666666.134846|BATI01|Glutamate_synthase_NADPH_large_chain_EC_1.4.1.13|Pseudomonasalcaligenesnbrc14159BATI01
132	6666666.102126.2310 -> E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_4|311079	gi|6666666.102126.2310|6666666.102126|AZOB01|Tryptophan_synthase_alpha_chain_EC_4.2.1.20|PseudomonasoleovoransMOIL14HWK12AZOB01
133	6666666.162464.4409 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_4|311079	gi|6666666.162464.4409|6666666.162464|RITPIr|Imidazoleglycerolphosphate_dehydratase_EC_4.2.1.19|PseudomonasspRITPIr
134	6666666.136383.404 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|311079	gi|6666666.136383.404|6666666.136383|JHVT01|Nacetylgammaglutamylphosphate_reductase_EC_1.2.1.38|Pseudomonasumsongensisunc430cl58colJHVT01
135	6666666.136550.3152 -> PYR_THR_AA|10|3isopropylmalate_dehydrogenase_1|216821	gi|6666666.136550.3152|6666666.136550|AWSQ01|3isopropylmalate_dehydrogenase_EC_1.1.1.85|Pseudomonastaeanensisms3AWSQ01
136	6666666.102111.4863 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_3|311079	gi|6666666.102111.4863|6666666.102111|NC_012660.1|Threonine_synthase_EC_4.2.3.1|PseudomonasfluorescensSBW25NC0126601
137	6666666.139053.4741 -> TCA|11|fumarate_reductase_ironsulfur_subunit_3|300442	gi|6666666.139053.4741|6666666.139053|BBQR01|Succinate_dehydrogenase_ironsulfur_protein_EC_1.3.99.1|PseudomonasabietaniphilaBBQR01
138	6666666.134879.855 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_1|216817	gi|6666666.134879.855|6666666.134879|JRRA01|Imidazole_glycerol_phosphate_synthase_amidotransferase_subunit_EC_2.4.2.|PseudomonassyringaepvTomatoJRRA01
139	6666666.296365.3562 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.296365.3562|6666666.296365|14761|glutamine_synthetase_family_protein|PseudomonasmarincolaJCM14761
140	6666666.136502.3935 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_3|300442	gi|6666666.136502.3935|6666666.136502|ATLO01|Cysteine_synthase_EC_2.5.1.47|PseudomonasspCfii64ATLO01
141	6666666.138937.2130 -> E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_4|311079	gi|6666666.138937.2130|6666666.138937|ARLP01|Tryptophan_synthase_beta_chain_EC_4.2.1.20|Pseudomonasmandelii36mfcvi11ARLP01
142	6666666.136550.2766 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_3|311079	gi|6666666.136550.2766|6666666.136550|AWSQ01|4hydroxytetrahydrodipicolinate_synthase_EC_4.3.3.7|Pseudomonastaeanensisms3AWSQ01
143	6666666.296207.2913 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_4|216821	gi|6666666.296207.2913|6666666.296207|CCTCC2012022|4hydroxytetrahydrodipicolinate_synthase_EC_4.3.3.7|PseudomonasguangdongensisCCTCC2012022
144	6666666.135116.1039 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_2|216821	gi|6666666.135116.1039|6666666.135116|JNHE01|Imidazoleglycerolphosphate_dehydratase_EC_4.2.1.19|PseudomonasoleovoransJNHE01
145	6666666.136667.3520 -> TCA|11|fumarate_reductase_ironsulfur_subunit_4|311079	gi|6666666.136667.3520|6666666.136667|LFMQ01|Succinate_dehydrogenase_ironsulfur_protein_EC_1.3.99.1|PseudomonasaeruginosaLFMQ01
146	6666666.296197.1076 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_1|216817	gi|6666666.296197.1076|6666666.296197|DSM_6083|Glyoxylate_carboligase_EC_4.1.1.47|PseudomonasbalearicaDSM6083
147	6666666.136670.2863 -> ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2_oxoglutarate_aminotransferase_1|216817	gi|6666666.136670.2863|6666666.136670|JVPC01|Glutamate_synthase_NADPH_small_chain_EC_1.4.1.13|PseudomonasprotegensJVPC01
148	6666666.102131.3134 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|216821	gi|6666666.102131.3134|6666666.102131|NZ_CM001558.1|1pyrroline4hydroxy2carboxylate_deaminase_EC_3.5.4.22|PseudomonasfluorescensQ287NZCM0015581
149	6666666.136810.3425 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_5|216817	gi|6666666.136810.3425|6666666.136810|AMZX01|Serine_hydroxymethyltransferase_EC_2.1.2.1|Pseudomonassyringaebrip39023AMZX01
150	6666666.136315.3814 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_7|300442	gi|6666666.136315.3814|6666666.136315|AHZY01|Cysteine_synthase_B_EC_2.5.1.47|Pseudomonasfragia22AHZY01
151	6666666.296364.1737 -> ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|216821	gi|6666666.296364.1737|6666666.296364|18415|Glutamate_synthase_NADPH_large_chain_EC_1.4.1.13|PseudomonasformosensisJCM18415
152	6666666.136288.4414 -> ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_4|311079	gi|6666666.136288.4414|6666666.136288|AQOH01|Argininosuccinate_synthase_EC_6.3.4.5|Pseudomonasfuscovaginaese1AQOH01
153	6666666.136808.1481 -> E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_1|216817	gi|6666666.136808.1481|6666666.136808|JYHC01|Tryptophan_synthase_beta_chain_EC_4.2.1.20|PseudomonasavellanaeJYHC01
154	6666666.135453.4931 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_1|216817	gi|6666666.135453.4931|6666666.135453|JYHF01|Cysteine_synthase_EC_2.5.1.47|PseudomonassavastanoipvSavastanoiJYHF01
155	6666666.162460.1916 -> PYR_THR_AA|10|3isopropylmalate_dehydrogenase_2|311079	gi|6666666.162460.1916|6666666.162460|pf01|3isopropylmalate_dehydrogenase_EC_1.1.1.85|Pseudomonasfluorescenspf01
156	6666666.135371.1506 -> Glycolysis|10|Pyruvate_kinase_2|216821	gi|6666666.135371.1506|6666666.135371|JGYF01|Pyruvate_kinase_EC_2.7.1.40|PseudomonasotitidisJGYF01
157	6666666.162464.4405 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_8|311079	gi|6666666.162464.4405|6666666.162464|RITPIr|Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.|PseudomonasspRITPIr
158	6666666.136477.3259 -> TCA|11|fumarate_reductase_ironsulfur_subunit_4|311079	gi|6666666.136477.3259|6666666.136477|JZXC01|Succinate_dehydrogenase_ironsulfur_protein_EC_1.3.99.1|PseudomonaskilonensisJZXC01
159	6666666.295964.4236 -> TCA|11|fumarate_reductase_ironsulfur_subunit_3|300442	gi|6666666.295964.4236|6666666.295964|KT2440|Succinate_dehydrogenase_ironsulfur_protein_EC_1.3.99.1|PseudomonasputidaKT2440
160	6666666.102156.2809 -> Glycolysis|10|Pyruvate_kinase_3|300442	gi|6666666.102156.2809|6666666.102156|NC_009439.1|Pyruvate_kinase_EC_2.7.1.40|PseudomonasmendocinaympNC0094391
161	6666666.296228.2321 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_4|216821	gi|6666666.296228.2321|6666666.296228|12285|Pyrroline5carboxylate_reductase_EC_1.5.1.2|PseudomonaspachastrellaeJCM12285
162	6666666.136673.5195 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_3|300442	gi|6666666.136673.5195|6666666.136673|ALAQ01|Anthranilate_synthase_aminase_component_EC_4.1.3.27|Pseudomonasfuscovaginaecb98818ALAQ01
163	6666666.136550.4292 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_5|216817	gi|6666666.136550.4292|6666666.136550|AWSQ01|Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.|Pseudomonastaeanensisms3AWSQ01
164	6666666.134751.1402 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_3|300442	gi|6666666.134751.1402|6666666.134751|JBON01|Imidazole_glycerol_phosphate_synthase_amidotransferase_subunit_EC_2.4.2.|PseudomonasbrassicacearumJBON01
165	6666666.102177.4756 -> TCA|12|fumarate_hydratase_9|300442	gi|6666666.102177.4756|6666666.102177|ATBG01|Fumarate_hydratase_class_II_EC_4.2.1.2|PseudomonaschlororaphisHT66ATBG01
166	6666666.102177.482 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_8|216821	gi|6666666.102177.482|6666666.102177|ATBG01|glutamine_synthetase_family_protein|PseudomonaschlororaphisHT66ATBG01
167	6666666.102106.443 -> ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2_oxoglutarate_aminotransferase_1|216817	gi|6666666.102106.443|6666666.102106|NC_016830.1|Glutamate_synthase_NADPH_small_chain_EC_1.4.1.13|PseudomonasfluorescensF113NC0168301
168	6666666.136670.3595 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_2|300442	gi|6666666.136670.3595|6666666.136670|JVPC01|Nacetylgammaglutamylphosphate_reductase_EC_1.2.1.38|PseudomonasprotegensJVPC01
169	6666666.136299.5429 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_1|216817	gi|6666666.136299.5429|6666666.136299|AEGG01|Imidazoleglycerolphosphate_dehydratase_EC_4.2.1.19|PseudomonassavastanoipvGlycineastrB076AEGG01
170	6666666.135140.2779 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_7|216817	gi|6666666.135140.2779|6666666.135140|LCWS01|glutamine_synthetase_family_protein|PseudomonasamygdalipvTabacistrAtcc11528LCWS01
171	6666666.102099.3948 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_4|216821	gi|6666666.102099.3948|6666666.102099|JHYV01|4hydroxytetrahydrodipicolinate_synthase_EC_4.3.3.7|PseudomonasmonteiliiNBRC103158=DSM14164JHYV01
172	6666666.102207.5463 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_2|216821	gi|6666666.102207.5463|6666666.102207|B13|Dihydroxyacid_dehydratase_EC_4.2.1.9|PseudomonasknackmussiB13
173	6666666.102118.1519 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_2|300442	gi|6666666.102118.1519|6666666.102118|AUEB01|Diaminopimelate_decarboxylase_EC_4.1.1.20|PseudomonasparafulvaDSM17004AUEB01
174	6666666.135014.954 -> TCA|1|Citrate_synthase_3|300442	gi|6666666.135014.954|6666666.135014|BBQO01|Citrate_synthase_si_EC_2.3.3.1|PseudomonastoyotomiensisBBQO01
175	6666666.135533.1701 -> Glycolysis|10|Pyruvate_kinase_4|311079	gi|6666666.135533.1701|6666666.135533|AHKM01|Pyruvate_kinase_EC_2.7.1.40|Pseudomonasaeruginosampao1p1AHKM01
176	6666666.296227.2262 -> Glycolysis|10|Pyruvate_kinase_3|300442	gi|6666666.296227.2262|6666666.296227|24016|Pyruvate_kinase_EC_2.7.1.40|PseudomonasguineaeLMG24016
177	6666666.296217.966 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_1|216817	gi|6666666.296217.966|6666666.296217|CB1|Diaminopimelate_decarboxylase_EC_4.1.1.20|PseudomonasmassiliensisCB1
178	6666666.102202.3318 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_7|216817	gi|6666666.102202.3318|6666666.102202|NZ_CP007039.1|glutamine_synthetase_family_protein|PseudomonascichoriiJBC1NZCP0070391
179	6666666.136670.1148 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.136670.1148|6666666.136670|JVPC01|glutamine_synthetase_family_protein|PseudomonasprotegensJVPC01
180	6666666.135136.4751 -> PYR_THR_AA|4|Ketoacid_reductoisomerase_1|216817	gi|6666666.135136.4751|6666666.135136|AWUI01|Ketolacid_reductoisomerase_EC_1.1.1.86|PseudomonassyringaepvAtrofaciensstrDsm50255AWUI01
181	6666666.102095.3764 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_1|216821	gi|6666666.102095.3764|6666666.102095|NC_020829|Threonine_synthase_EC_4.2.3.1|PseudomonasdenitrificansATCC13867NC020829
182	6666666.102135.2340 -> TCA|11|fumarate_reductase_ironsulfur_subunit_1|216817	gi|6666666.102135.2340|6666666.102135|AEAF01|Succinate_dehydrogenase_ironsulfur_protein_EC_1.3.99.1|PseudomonassyringaepvlachrymansstrM301315AEAF01
183	6666666.102114.602 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_6|216821	gi|6666666.102114.602|6666666.102114|AZUT01|Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.|PseudomonasthermotoleransJ53AZUT01
184	6666666.137355.3624 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_13|216817	gi|6666666.137355.3624|6666666.137355|ALAC01|Glutamine_synthetase_type_I_EC_6.3.1.2|PseudomonassyringaepvPanicistrLmg2367ALAC01
185	6666666.139014.776 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_3|300442	gi|6666666.139014.776|6666666.139014|AZOC01|Histidinol_dehydrogenase_EC_1.1.1.23|Pseudomonasbrassicacearum51mfcvi21AZOC01
186	6666666.138985.1724 -> TCA|12|fumarate_hydratase_3|300442	gi|6666666.138985.1724|6666666.138985|BBIT01|Fumarate_hydratase_class_I_aerobic_EC_4.2.1.2|Pseudomonasoryzihabitansnbrc102199BBIT01
187	6666666.135407.1083 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_3|300442	gi|6666666.135407.1083|6666666.135407|AKBP01|Anthranilate_synthase_aminase_component_EC_4.1.3.27|Pseudomonasgingerincppb3146AKBP01
188	6666666.295964.4883 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_1|216817	gi|6666666.295964.4883|6666666.295964|KT2440|Gammaglutamyl_phosphate_reductase_EC_1.2.1.41|PseudomonasputidaKT2440
189	6666666.102118.3478 -> ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_3|311079	gi|6666666.102118.3478|6666666.102118|AUEB01|NADPspecific_glutamate_dehydrogenase_EC_1.4.1.4|PseudomonasparafulvaDSM17004AUEB01
190	6666666.135505.5665 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_1|216817	gi|6666666.135505.5665|6666666.135505|JIEN01|3dehydroquinate_synthase_EC_4.2.3.4|Pseudomonasaeruginosa3573JIEN01
191	6666666.102111.325 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_7|300442	gi|6666666.102111.325|6666666.102111|NC_012660.1|Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.|PseudomonasfluorescensSBW25NC0126601
192	6666666.134926.3100 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_7|311079	gi|6666666.134926.3100|6666666.134926|AHAY01|Ornithine_carbamoyltransferase_EC_2.1.3.3|PseudomonaschlororaphissubspChlororaphisgp72AHAY01
193	6666666.139106.5083 -> E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_1|216817	gi|6666666.139106.5083|6666666.139106|JHYW01|Tryptophan_synthase_alpha_chain_EC_4.2.1.20|Pseudomonasmosseliidsm17497JHYW01
194	6666666.102107.4352 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_3|300442	gi|6666666.102107.4352|6666666.102107|AHGZ01|Cysteine_synthase_EC_2.5.1.47|PseudomonasmonteiliiQMAHGZ01
195	6666666.139014.5198 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.139014.5198|6666666.139014|AZOC01|glutamine_synthetase_family_protein|Pseudomonasbrassicacearum51mfcvi21AZOC01
196	6666666.102207.4166 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_4|216821	gi|6666666.102207.4166|6666666.102207|B13|4hydroxytetrahydrodipicolinate_synthase_EC_4.3.3.7|PseudomonasknackmussiB13
197	6666666.134757.5575 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_2|311079	gi|6666666.134757.5575|6666666.134757|AHPO01|Glutamine_synthetase_type_I_EC_6.3.1.2|Pseudomonasfluorescensq8r196AHPO01
198	6666666.134850.1177 -> E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_3|300442	gi|6666666.134850.1177|6666666.134850|AOUH01|Tryptophan_synthase_alpha_chain_EC_4.2.1.20|Pseudomonasveronii1ydbtex2AOUH01
199	6666666.102111.5407 -> calcium-dependent-antibiotic|26|26_3|300442	gi|6666666.102111.5407|6666666.102111|NC_012660.1|Anthranilate_synthase_amidotransferase_component_EC_4.1.3.27_@_Paraaminobenzoate_synthase_amidotransferase_component_EC_2.6.1.85|PseudomonasfluorescensSBW25NC0126601
200	6666666.139097.3115 -> TCA|11|fumarate_reductase_ironsulfur_subunit_4|311079	gi|6666666.139097.3115|6666666.139097|JFJN01|Succinate_dehydrogenase_ironsulfur_protein_EC_1.3.99.1|Pseudomonaspseudoalcaligenesad6JFJN01
201	6666666.136644.1941 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_2|300442	gi|6666666.136644.1941|6666666.136644|JVFY01|Methionine_aminotransferase_PLPdependent__Glutaminedependent_2keto4methylthiobutyrate_transaminase|PseudomonasdenitrificansJVFY01
202	6666666.135530.5036 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_4|311079	gi|6666666.135530.5036|6666666.135530|AXXQ01|Dihydroxyacid_dehydratase_EC_4.2.1.9|PseudomonasspUril14hwk12i4AXXQ01
203	6666666.136502.2596 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.136502.2596|6666666.136502|ATLO01|glutamine_synthetase_family_protein|PseudomonasspCfii64ATLO01
204	6666666.139462.3705 -> R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_1|216821	gi|6666666.139462.3705|6666666.139462|LBHT01|Ribosephosphate_pyrophosphokinase_EC_2.7.6.1|PseudomonaspsychrophilaLBHT01
205	6666666.135533.2155 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_2|216821	gi|6666666.135533.2155|6666666.135533|AHKM01|Argininosuccinate_lyase_EC_4.3.2.1|Pseudomonasaeruginosampao1p1AHKM01
206	6666666.136383.1466 -> PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_2|300442	gi|6666666.136383.1466|6666666.136383|JHVT01|3isopropylmalate_dehydratase_large_subunit_EC_4.2.1.33|Pseudomonasumsongensisunc430cl58colJHVT01
207	6666666.136396.2031 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_4|300442	gi|6666666.136396.2031|6666666.136396|CADX01|Ornithine_carbamoyltransferase_EC_2.1.3.3|Pseudomonasfluorescenswayne1CADX01
208	6666666.134926.5821 -> TCA|12|fumarate_hydratase_7|300442	gi|6666666.134926.5821|6666666.134926|AHAY01|Fumarate_hydratase_class_II_EC_4.2.1.2|PseudomonaschlororaphissubspChlororaphisgp72AHAY01
209	6666666.136863.336 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_7|300442	gi|6666666.136863.336|6666666.136863|JMIT01|Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.|PseudomonasspWcs358JMIT01
210	6666666.135193.4833 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_3|311079	gi|6666666.135193.4833|6666666.135193|JTFL01|Indole3glycerol_phosphate_synthase_EC_4.1.1.48|PseudomonaspseudoalcaligenesJTFL01
211	6666666.102122.619 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_4|311079	gi|6666666.102122.619|6666666.102122|AJFM01|Dihydroxyacid_dehydratase_EC_4.2.1.9|PseudomonasmandeliiJR1AJFM01
212	6666666.102200.4626 -> PYR_THR_AA|4|Ketoacid_reductoisomerase_4|311079	gi|6666666.102200.4626|6666666.102200|NZ_CP007637.1|Ketolacid_reductoisomerase_EC_1.1.1.86|PseudomonassimiaeNZCP0076371
213	6666666.162460.877 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_4|311079	gi|6666666.162460.877|6666666.162460|pf01|Histidinol_dehydrogenase_EC_1.1.1.23|Pseudomonasfluorescenspf01
214	6666666.136781.4391 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_4|216821	gi|6666666.136781.4391|6666666.136781|BBIR01|4hydroxytetrahydrodipicolinate_synthase_EC_4.3.3.7|Pseudomonasjaponicanbrc103040=dsm22348BBIR01
